Feature,Subgroup Range,AUC (Advanced Fibrosis >1),AUC (Significant Fibrosis >2),Spearman Corr (Advanced Fibrosis >1),Spearman Corr (Significant Fibrosis >2),Max AUC
HDL,"None, NAFL, Probable NASH, NASH",0.5219881221719457,0.5550954681389464,-0.034248891988086144,-0.06728185491521824,0.5550954681389464
Liver (PDFF),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5548152096659559,0.5550474065811489,-0.09241273434201366,-0.08282295258017609,0.5550474065811489
T.bil,"Others, None, NAFL, Probable NASH, NASH",0.5235953808572062,0.555003819709702,-0.03619929851903919,0.06434278582746449,0.555003819709702
Spleen (HU),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5277275467148885,0.554982984929509,-0.04572551410815063,-0.07981957778146076,0.554982984929509
Glucose,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5547282204020849,0.5347941108810674,0.09141785796928747,0.05228201000152876,0.5547282204020849
AST,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5545931058990761,0.535973229224763,0.09205183271714865,0.05413238557775049,0.5545931058990761
T.chol,"None, NAFL, Probable NASH, NASH",0.5545814479638009,0.5078214860823557,-0.08458503481405177,-0.009503015785448855,0.5545814479638009
Cerebrovascualr disease 유무,"NAFL, Probable NASH",0.5545746388443018,0.525,0.17405313383931323,-0.03912303982179758,0.5545746388443018
Spleen (HU),"Others, None, NAFL, Probable NASH, NASH",0.5158783033533201,0.5540488922841864,-0.024278783752052117,-0.06301493278584329,0.5540488922841864
T.bil,"Others, Cirrhosis",0.5539772727272727,0.5219780219780219,-0.09205690151631084,-0.03811653193576677,0.5539772727272727
SFA (Attenuation),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5494229337304543,0.5538302277432713,0.08254074454214694,0.08087101537440443,0.5538302277432713
Spleen (Volume),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5268301350390903,0.5534857780256554,0.045232813243578814,0.08047336527293705,0.5534857780256554
CAP,"NAFL, Probable NASH, NASH",0.5238667582417582,0.5533928088672615,-0.03857221210671492,-0.06876942030678083,0.5533928088672615
Cerebrovascualr disease 유무,"Others, NAFL, Probable NASH, NASH",0.5502094789211835,0.5530236634531113,0.20628433504944854,0.16839657583461776,0.5530236634531113
SFA (Area),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5398454157782516,0.5529280535415505,-0.06717524044479968,-0.07963425000900631,0.5529280535415505
Waist to Height,"Others, NAFL, Probable NASH, NASH",0.5528934275988479,0.5074496056091148,0.08384067116516801,0.009127867082202886,0.5528934275988479
DBP,"Others, None, NAFL, Probable NASH, NASH",0.5527426160337553,0.5486058059587471,0.08068814159288461,0.056698300629539795,0.5527426160337553
Nephropathy 유무,"Others, Probable NASH, NASH",0.5286512928022362,0.5525606469002695,0.11825632998720982,0.18038166015206333,0.5525606469002695
DBP,"NAFL, Probable NASH, NASH",0.5521119505494506,0.5450121654501217,0.08404830298716143,0.057856613410408486,0.5521119505494506
LSM_minus_Liver/Spleen HU,NAFL,0.5518867924528301,,0.045920580280306184,,0.5518867924528301
VFI,"Others, None, NAFL, Probable NASH, NASH",0.5516322451698867,0.516042780748663,0.07894849262030933,0.018704078989437586,0.5516322451698867
VFI,"Others, Probable NASH, NASH",0.5152573957605404,0.5515498652291105,-0.025843942972151153,-0.07260347384530086,0.5515498652291105
Ischemic Heart Diseae 유무,"Probable NASH, NASH, Cirrhosis",0.5515254237288136,0.5460648148148148,0.19466925308666735,0.17196115604279552,0.5515254237288136
SBP,"Others, NAFL, Probable NASH, NASH",0.5514532600157108,0.5120508326029798,0.08159140146551566,-0.014771736130051913,0.5514532600157108
이상지질혈증 유무,"Others, Cirrhosis",0.5511363636363636,0.5247252747252747,0.10660035817780521,0.05241424183609591,0.5511363636363636
TFI,"Others, NASH",0.5478036175710594,0.5511111111111111,-0.08278225290065976,-0.07985306580509353,0.5511111111111111
SMI,"None, NAFL, Probable NASH",0.5278128950695322,0.5510752688172043,-0.030175175353815194,0.02687091756820934,0.5510752688172043
Alb,"Others, Probable NASH, NASH",0.5510132774283718,0.5251010781671159,-0.08663015898883766,-0.03544294210156542,0.5510132774283718
VFA (Attenuation),"None, NAFL, Probable NASH, NASH",0.5509049773755657,0.5014952841039797,0.0788806158119425,0.0018165922381212058,0.5509049773755657
VFA (Volume),"Others, None, NAFL, Probable NASH",0.5508771929824561,0.5116666666666667,0.05796233671772461,0.006428378995075054,0.5508771929824561
Liver/Spleen HU,"Others, None, NAFL, Probable NASH, NASH",0.5508549855651788,0.5391520244461421,-0.07776002068839069,-0.045646859438508394,0.5508549855651788
당뇨병/당뇨병 전단계 유무,"Probable NASH, NASH, Cirrhosis",0.5508474576271186,0.5253472222222222,0.10372199169465537,0.05108780138440484,0.5508474576271186
Sex,"Probable NASH, NASH, Cirrhosis",0.5506214689265537,0.5398148148148149,-0.10190137909693453,-0.07919089554907562,0.5506214689265537
SMA (Area),"Others, NASH, Cirrhosis",0.5504761904761905,0.5183150183150184,-0.08533968788456155,-0.03157828256947003,0.5504761904761905
HDL,"NASH, Cirrhosis",0.5250836120401338,0.550344462109168,-0.038269505619123484,-0.08629384805465452,0.550344462109168
Liver (PDFF),"NAFL, Probable NASH, NASH",0.5503090659340659,0.5020275750202758,-0.0810983066074998,-0.002604797380412355,0.5503090659340659
Waist to Height,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5502842928216063,0.5189068600111545,0.08477408044988612,0.028446789184072636,0.5502842928216063
HDL,"Probable NASH, NASH",0.5300141242937852,0.5502314814814815,-0.05187734793396329,-0.07582428564750632,0.5502314814814815
Ischemic Heart Diseae 유무,"NAFL, Probable NASH, NASH, Cirrhosis",0.5480334538878843,0.5502162746688294,0.20307841895970474,0.19413286109390468,0.5502162746688294
Ischemic Heart Diseae 유무,"Others, Probable NASH, NASH, Cirrhosis",0.5501543209876544,0.5400514579759863,0.19095986390311526,0.14464347465153068,0.5501543209876544
AST,"Others, NAFL, Probable NASH, NASH",0.5500130924325739,0.5223488168273445,0.07928915645023368,0.027388460129303575,0.5500130924325739
Ischemic Heart Diseae 유무,Probable NASH,0.55,0.5116279069767442,0.28284271247461906,-0.03937496154790789,0.55
SMI,"NAFL, Probable NASH",0.5321027287319422,0.5499999999999999,-0.03811314943449819,0.029127586401773153,0.5499999999999999
Spleen_Vl_Nor_WH,"Others, NAFL, Probable NASH, NASH",0.5082482325216024,0.5499561787905346,0.013074164067835606,0.06121040278653699,0.5499561787905346
VFA (Volume),"Others, Cirrhosis",0.5340909090909091,0.5494505494505495,0.05803583744715615,0.08560677856377791,0.5494505494505495
Glucose,"NAFL, Probable NASH",0.5493579454253611,0.5416666666666666,0.05862311631047336,0.024282991740965768,0.5493579454253611
Ischemic Heart Diseae 유무,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5459326135517497,0.5492868645042558,0.19292811046909825,0.1862225897665628,0.5492868645042558
VFI,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5006781193490054,0.5492464754496841,0.0011182870298189014,-0.071491805740601,0.5492464754496841
VFI,"Others, NAFL, Probable NASH",0.5490753911806543,0.503968253968254,0.06005679888764538,0.0023739679285010415,0.5490753911806543
Nephropathy 유무,"Probable NASH, NASH",0.5266596045197741,0.549074074074074,0.1008248842250996,0.16208633208804754,0.549074074074074
Sex,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5490405117270789,0.523814835471277,-0.0967953455469996,-0.041949826738057076,0.5490405117270789
Weight,"Others, Probable NASH",0.5137931034482759,0.5489130434782609,0.01931438694796472,0.038577895791264055,0.5489130434782609
Waist to Height,"NAFL, Probable NASH, NASH",0.5487637362637363,0.5079751284130847,0.0786072323431056,-0.010245536362955263,0.5487637362637363
CAP,"Others, NAFL, Probable NASH",0.5322427690848743,0.5486111111111112,-0.03958511567839809,-0.029175083770396314,0.5486111111111112
Spleen (Volume),"Probable NASH, NASH",0.5483757062146892,0.5004629629629629,0.08334887748997596,0.0006966248091326655,0.5483757062146892
VFI,"None, NAFL, Probable NASH, NASH",0.5483597285067874,0.5019553715205889,0.07493658502134537,0.002375543696004654,0.5483597285067874
Ischemic Heart Diseae 유무,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5483297796730633,0.5452314556609035,0.19864985229192691,0.1659193740342565,0.5483297796730633
VFA (Attenuation),"Others, None, NAFL, Probable NASH, NASH",0.5481900954918943,0.5032467532467533,0.07368525977895539,0.00378534931929094,0.5481900954918943
HbA1c,"Others, Probable NASH, NASH",0.5479850920102493,0.5475067385444744,0.08500323136290412,0.06997385871409073,0.5479850920102493
Glucose,"NAFL, Probable NASH, NASH, Cirrhosis",0.547863924050633,0.5273046769397134,0.08167361559141392,0.04260348536997568,0.547863924050633
DBP,"NAFL, Probable NASH",0.547752808988764,0.535,0.056734917270604555,-0.020404274292133703,0.547752808988764
Liver (PDFF),"Others, None, NAFL, Probable NASH, NASH",0.5144348212302909,0.5477463712757831,0.022071621592774655,0.05566690175427853,0.5477463712757831
Waist,"Others, None, NAFL, Probable NASH, NASH",0.5048301132578281,0.5477463712757831,0.007385506377790617,-0.05566691855827252,0.5477463712757831
Height,"Others, Probable NASH",0.5477011494252874,0.5144927536231885,-0.06683945440593426,0.011437994308014931,0.5477011494252874
SBP,"NASH, Cirrhosis",0.5411371237458193,0.5474297827239004,-0.06264764863783845,-0.08114977891971575,0.5474297827239004
Spleen_Vl_Nor_BSA,"NAFL, Probable NASH, NASH",0.5473901098901099,0.5236550419032171,0.07639294410808854,0.030389302771477476,0.5473901098901099
VFA (Area),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.506282576321668,0.5471014492753623,-0.010492470693872543,-0.07076215981334989,0.5471014492753623
Glucose,"NAFL, Probable NASH, NASH",0.5469608516483516,0.5206812652068127,0.07572003684739492,0.026575622041195075,0.5469608516483516
VFA (Area),"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5222103766879886,0.546904629113218,-0.037444381824154646,-0.07057153304957255,0.546904629113218
VFA (Volume),"Others, NAFL, Probable NASH, NASH",0.513223356899712,0.546888694127958,-0.020960167791292002,-0.05745186928210052,0.546888694127958
Ischemic Heart Diseae 유무,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5468655816757082,0.5449197860962566,0.19112643206906732,0.1612643542462636,0.5468655816757082
SBP,"Others, Probable NASH, NASH",0.5468204053109713,0.5163409703504044,0.07934170348342438,-0.023024791054672953,0.5468204053109713
Glucose,"Probable NASH, NASH, Cirrhosis",0.5467796610169492,0.5221064814814815,0.0804685021232911,0.03757281269395826,0.5467796610169492
HbA1c,"Others, Cirrhosis",0.5333806818181819,0.5467032967032966,-0.060295859857727584,-0.08578654703589098,0.5467032967032966
TFI,"Others, NAFL, Probable NASH, NASH",0.5098193244304792,0.546669588080631,0.015564481033137624,-0.05718340260321219,0.546669588080631
SMA (Attenuation),"Others, NASH",0.5343669250645995,0.5466666666666666,-0.05951372776101486,0.07290932095247671,0.5466666666666666
TFI,"None, NAFL, Probable NASH, NASH",0.5465214932126696,0.5242696112261329,0.07208811833924746,-0.02948468940335188,0.5465214932126696
BMI_C,"Others, None, NAFL, Probable NASH, NASH",0.5258161225849434,0.5465049656226127,0.042172183011011166,0.05792529353169253,0.5465049656226127
Sex,NASH,0.5463386727688787,0.5360360360360361,-0.09267734553775744,-0.0726470150908918,0.5463386727688787
Alb,"Others, None, NAFL, Probable NASH, NASH",0.5416389073950699,0.5459320091673031,0.06378983787624407,0.05365392078558573,0.5459320091673031
Liver (HU),"Others, None, NAFL, Probable NASH, NASH",0.5458583166777703,0.5089763177998472,0.07011984398319947,0.010465377529804365,0.5458583166777703
LDL,"None, NAFL, Probable NASH, NASH",0.5456023755656109,0.5431331953071084,-0.07627214252437732,-0.056560573597348,0.5456023755656109
BMI,"Others, Probable NASH, NASH, Cirrhosis",0.5417438271604937,0.5455403087478559,-0.07230268943198474,-0.07481779996361022,0.5455403087478559
VFA (Volume),"None, NAFL",0.5454545454545454,,0.03411861401957014,,0.5454545454545454
SFA (Attenuation),"None, NAFL",0.5454545454545454,,0.03411861401957014,,0.5454545454545454
SBP,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5452647476901208,0.5016174010039041,0.07633888939517047,0.002434369771303719,0.5452647476901208
BMI_C,"Others, NASH, Cirrhosis",0.5452380952380953,0.501984126984127,-0.08135930905683171,0.003639058811343957,0.5452380952380953
VFI,"Others, Probable NASH",0.5448275862068965,0.532608695652174,0.06274996611874047,-0.025709668882164794,0.5448275862068965
DBP,"Others, NASH",0.5245478036175711,0.5447619047619048,0.04253828280743088,0.06998027861602239,0.5447619047619048
TG,"Others, NAFL, Probable NASH, NASH",0.54248494370254,0.5445880806310255,-0.06746169083867104,-0.054729810394731446,0.5445880806310255
Ischemic Heart Diseae 유무,"Others, Probable NASH, NASH",0.5442580945725599,0.5299865229110513,0.18267237965503955,0.1029100497021387,0.5442580945725599
Spleen (Volume),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5167269439421337,0.5441905687894992,0.027584413402199564,0.06415207445035175,0.5441905687894992
LSM_C,"None, NAFL",0.5438311688311688,,0.03616172327644473,,0.5438311688311688
Cerebrovascualr disease 유무,"Others, Probable NASH, NASH, Cirrhosis",0.54375,0.52221269296741,0.21452908258025824,0.10331326964934634,0.54375
Ischemic Heart Diseae 유무,"Others, NAFL, Probable NASH",0.5436225699383593,0.5158730158730158,0.17846960601865208,-0.031746031746031744,0.5436225699383593
Ischemic Heart Diseae 유무,"Probable NASH, NASH",0.543608757062147,0.5368055555555555,0.1885445644579408,0.13897412126233452,0.543608757062147
Glucose,"Probable NASH, NASH",0.5434322033898304,0.5150462962962963,0.07485989703723982,0.022648905718254144,0.5434322033898304
TFI,"Others, None, NAFL, Probable NASH, NASH",0.5434155007772596,0.5175706646294882,0.06638464648288375,-0.020485419845574504,0.5434155007772596
CAP,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5108122362869199,0.5428779776373358,-0.01787797018169794,-0.06241240751095287,0.5428779776373358
VFA (Volume),"Others, NASH",0.5302325581395348,0.5428571428571428,-0.05235418156420104,-0.06695753965023372,0.5428571428571428
BMI_C,"Others, Probable NASH, NASH, Cirrhosis",0.5428240740740741,0.525557461406518,-0.07893058696535607,-0.04468089243749546,0.5428240740740741
Spleen_Vl_Nor_BSA,"Others, Probable NASH, NASH",0.5427440018634988,0.5411051212938005,0.07240249672350743,0.05789296607272356,0.5427440018634988
이상지질혈증 유무,"Others, NAFL, Probable NASH",0.542674253200569,0.5099206349206349,-0.07156053649930441,0.008132500607904443,0.542674253200569
Spleen_Vl_Nor_WH,"None, NAFL, Probable NASH, NASH",0.5253110859728507,0.5426731078904992,0.03922119508427141,0.0518427477186898,0.5426731078904992
Waist,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5190565031982943,0.5426659230340212,-0.03212728890838245,-0.06419410037606936,0.5426659230340212
Liver (HU),"Others, Cirrhosis",0.5326704545454545,0.5425824175824175,-0.05561767755352465,0.07371694820769764,0.5425824175824175
Ischemic Heart Diseae 유무,"Others, NAFL",0.5422222222222223,0.5180722891566265,0.14074074074074072,-0.021124141684149264,0.5422222222222223
Weight,"None, NAFL",0.5422077922077922,,0.0316887274118066,,0.5422077922077922
FIB-4,"Others, NASH",0.5421188630490956,0.5346031746031745,0.07293787688004078,0.05406201349537389,0.5421188630490956
SFA (Attenuation),"NAFL, Probable NASH, NASH",0.5420673076923077,0.5006758583400919,0.06781257719739743,0.0008682657934707851,0.5420673076923077
Ischemic Heart Diseae 유무,"Others, NASH, Cirrhosis",0.5420634920634921,0.5355616605616605,0.13959748202405728,0.12035689142173951,0.5420634920634921
SMI,"Others, NASH, Cirrhosis",0.5419047619047619,0.5152625152625152,-0.07084804277208884,-0.02631523547455836,0.5419047619047619
Liver/Spleen Volume,"Others, None, NAFL, Probable NASH, NASH",0.5418609815678437,0.5001909854851031,0.0640077026190465,-0.0002226676070171141,0.5418609815678437
Liver/Spleen HU,"NAFL, Probable NASH, NASH",0.5218063186813187,0.5417680454176804,0.035151825730895814,0.053658826036494515,0.5417680454176804
Ischemic Heart Diseae 유무,"NASH, Cirrhosis",0.539799331103679,0.5416004239533652,0.11542278915763424,0.1355435643472041,0.5416004239533652
Ischemic Heart Diseae 유무,"Others, None, NAFL, Probable NASH",0.5415204678362572,0.5166666666666666,0.15408408450685704,-0.029914120179770513,0.5415204678362572
Ischemic Heart Diseae 유무,"Others, NAFL, Probable NASH, NASH",0.5414375490966221,0.5351665205959685,0.17896039690601728,0.117401937940221,0.5414375490966221
TFI,"Others, Cirrhosis",0.5411931818181819,0.5315934065934067,-0.07012663691531369,-0.05469321963796922,0.5411931818181819
Ischemic Heart Diseae 유무,"NAFL, Probable NASH, NASH",0.5391483516483517,0.5409570154095702,0.18024171593486707,0.15028014887761576,0.5409570154095702
Liver (HU),"NAFL, Probable NASH",0.5409309791332264,0.53,0.0485942655289852,-0.01747655184106389,0.5409309791332264
Smoking,"Others, Probable NASH",0.5408045977011494,0.536231884057971,0.13054470581514366,-0.06528839556196349,0.5408045977011494
SBP,"Others, Probable NASH, NASH, Cirrhosis",0.5407407407407407,0.504802744425386,0.07059107090083282,-0.007893272576135571,0.5407407407407407
VFA (Area),"NAFL, Probable NASH, NASH",0.512706043956044,0.5406866720735335,-0.020482166173907797,-0.05226960076694126,0.5406866720735335
HbA1c,"Others, NASH",0.52015503875969,0.5406349206349207,0.03616965572960483,0.0657900092785648,0.5406349206349207
VFA (Volume),"None, NAFL, Probable NASH, NASH",0.5130090497737557,0.540602714515758,0.020158379596385306,-0.04932746615821428,0.540602714515758
Cerebrovascualr disease 유무,"Others, None, NAFL",0.5404040404040404,0.5186915887850467,0.11826247919781653,-0.018959262392869297,0.5404040404040404
Ischemic Heart Diseae 유무,"Others, None, NAFL",0.5404040404040404,0.5186915887850467,0.11826247919781653,-0.018959262392869297,0.5404040404040404
Weight,"None, NAFL, Probable NASH",0.5344500632111251,0.5403225806451613,0.03738214745632642,-0.021217332028416504,0.5403225806451613
BMI,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5130770662695459,0.5403151598803773,-0.021839949371966205,-0.060567061988685666,0.5403151598803773
BMI_C,"Others, NASH",0.5403100775193799,0.5301587301587302,-0.07402194887433508,0.04996429084051772,0.5403100775193799
Spleen (Volume),"NAFL, Probable NASH, NASH, Cirrhosis",0.540122061482821,0.5398756420654232,0.06844929891417867,0.062205396219689985,0.540122061482821
VFA (Area),"Others, None, NAFL, Probable NASH, NASH",0.5400843881856541,0.5215813598166539,0.06129119534608961,0.025161439592933897,0.5400843881856541
Ischemic Heart Diseae 유무,"None, NAFL, Probable NASH, NASH",0.5370475113122173,0.5400276052449966,0.1642021785939593,0.13909232857499726,0.5400276052449966
SFA (Attenuation),"NAFL, Probable NASH",0.5064205457463884,0.54,0.007622629886899639,-0.023302069121418523,0.54
HbA1c,"Others, None",0.532608695652174,0.54,0.038153117750885264,0.021821152327929746,0.54
Cerebrovascualr disease 유무,"Probable NASH, NASH, Cirrhosis",0.54,0.5245370370370369,0.1920286436967152,0.11638938610341952,0.54
Ischemic Heart Diseae 유무,"Others, None, NAFL, Probable NASH, NASH",0.539973351099267,0.5348548510313216,0.1675674244827374,0.11140793257404,0.539973351099267
Liver/Spleen Volume,"NAFL, Probable NASH, NASH",0.5262706043956044,0.539875642065423,-0.04234826249470125,-0.05122768181477632,0.539875642065423
BMI_C,"Others, NAFL, Probable NASH",0.536036036036036,0.5396825396825397,0.04712923358790966,0.025370545334072667,0.5396825396825397
이상지질혈증 유무,"Others, None, NAFL, Probable NASH",0.5395711500974658,0.5116666666666667,-0.06210761473297943,0.008856148855400951,0.5395711500974658
T.chol,"Others, None, NAFL, Probable NASH, NASH",0.5394736842105263,0.5009549274255157,-0.06036176922000899,-0.0011134187029866356,0.5394736842105263
HbA1c,"Probable NASH, NASH",0.5393714689265536,0.5349537037037037,0.07016267120047968,0.05439988080334786,0.5393714689265536
Waist,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.501349590469099,0.5392224522659306,0.002253938149054102,-0.05892526616935851,0.5392224522659306
DBP,"Others, NAFL, Probable NASH, NASH",0.5383608274417387,0.5392199824715161,0.060834425052597924,0.04807860162613242,0.5392199824715161
Cerebrovascualr disease 유무,"NASH, Cirrhosis",0.5307692307692308,0.5392156862745098,0.1298068443874084,0.18586864231012995,0.5392156862745098
Spleen (HU),"Others, NASH, Cirrhosis",0.5161904761904762,0.5387667887667887,-0.027373107434670686,-0.06684069810537824,0.5387667887667887
T.chol,"Others, NAFL, Probable NASH",0.5068752963489805,0.5386904761904762,-0.008415305965091104,0.02315045555676526,0.5386904761904762
BMI,"Others, Probable NASH",0.5385057471264368,0.519927536231884,0.05390144343335554,0.015711706693589,0.5385057471264368
VFA (Attenuation),"Others, None, NAFL, Probable NASH",0.5337231968810916,0.5383333333333333,0.0384194798933577,-0.021121816698103747,0.5383333333333333
Liver (HU),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5067058468957204,0.538065143412737,0.011058616183764691,-0.05525970769485744,0.538065143412737
이상지질혈증 유무,"Others, Probable NASH",0.5379310344827586,0.5054347826086958,-0.06985711225268858,-0.005637584095764487,0.5379310344827586
VFA (Area),NAFL,0.5377358490566038,,0.033396785658404496,,0.5377358490566038
SBP,"None, NAFL, Probable NASH, NASH",0.5372596153846154,0.500805152979066,0.057761374528370685,0.0009785910740766279,0.5372596153846154
Smoking,"Others, NASH, Cirrhosis",0.5198412698412698,0.5372405372405372,0.061162182468760685,0.11707013462172386,0.5372405372405372
Waist to Height,"NAFL, Probable NASH, NASH, Cirrhosis",0.5371835443037974,0.5040551500405515,0.06343611082468953,-0.006325972496917626,0.5371835443037974
FIB-4_plus_Liver/Spleen HU,"Others, NASH",0.5369509043927648,0.5225396825396826,0.06398844413402349,0.03521470603827107,0.5369509043927648
Alb,"Others, NASH",0.5229974160206718,0.5368253968253969,-0.03991081915650483,0.05765790122631385,0.5368253968253969
AST,"Others, Probable NASH, NASH",0.5277195434428139,0.5365566037735849,-0.046959383416967364,-0.05149364784819783,0.5365566037735849
HbA1c,"Probable NASH, NASH, Cirrhosis",0.5110734463276836,0.5363425925925926,-0.01966361018456976,-0.06376488673282586,0.5363425925925926
BMI_C,"Others, Probable NASH",0.5229885057471264,0.5362318840579711,0.03420825092148559,0.030367284537246568,0.5362318840579711
VFA (Volume),"Others, Probable NASH",0.5195402298850574,0.5362318840579711,0.027352549333809945,-0.028566298757960875,0.5362318840579711
BMI_C,"None, NAFL, Probable NASH, NASH",0.5330882352941176,0.536231884057971,0.05484628186140721,0.047085609643542775,0.536231884057971
Liver/Spleen HU,"Others, Probable NASH",0.5229885057471264,0.536231884057971,0.03217946980448229,0.028566298757960875,0.536231884057971
Nephropathy 유무,"Others, NASH",0.5242894056847546,0.5361904761904762,0.09633959528344378,0.12950365355228943,0.5361904761904762
BMI,"Others, NAFL, Probable NASH",0.536036036036036,0.5009920634920635,0.04409985907617397,-0.0005934944135211386,0.536036036036036
BMI,"Others, NAFL, Probable NASH, NASH, Cirrhosis",0.5227878464818763,0.5360290016731735,-0.03841802475085062,-0.054208461310723474,0.5360290016731735
LDL,"Others, None, NAFL, Probable NASH, NASH",0.535920497446147,0.5355233002291826,-0.05968068888062157,-0.04500270708578645,0.535920497446147
Ischemic Heart Diseae 유무,"Others, NASH",0.5359173126614987,0.5282539682539683,0.13270362490644244,0.09417989417989417,0.5359173126614987
Liver/Spleen HU,"None, NAFL",0.5357142857142857,,0.02680748244394797,,0.5357142857142857
SMI,"None, NAFL",0.5357142857142857,,-0.02680748244394797,,0.5357142857142857
Cerebrovascualr disease 유무,"Others, NASH, Cirrhosis",0.5357142857142857,0.5305250305250305,0.17094086468945693,0.1489967187558914,0.5357142857142857
VFA (Area),"Others, Probable NASH, NASH",0.5245748893547635,0.5357142857142857,-0.041626503565831245,-0.0503004459320385,0.5357142857142857
Liver (PDFF),"Others, NAFL, Probable NASH",0.5111427216690374,0.5357142857142857,0.013636084771590984,0.021365711356509373,0.5357142857142857
Cerebrovascualr disease 유무,"Others, NAFL",0.5355555555555556,0.5240963855421688,0.10327955589886444,-0.0245440346836908,0.5355555555555556
Ischemic Heart Diseae 유무,NASH,0.5308924485125858,0.535472972972973,0.10915886914033777,0.126344124666871,0.535472972972973
SBP,"Probable NASH, NASH",0.5104166666666667,0.5354166666666667,-0.01795591939623015,-0.05331713632332927,0.5354166666666667
FIB-4_minus_Liver/Spleen HU,"Others, NASH",0.5354005167958656,0.5333333333333334,0.061303614310218316,0.05207808639462623,0.5354005167958656
TG,"None, NAFL, Probable NASH, NASH",0.5026866515837104,0.5353117092247527,-0.004170119642199211,-0.04297140958144665,0.5353117092247527
DBP,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5351824274013403,0.5034506556245686,0.05878985968010364,0.005186866382594042,0.5351824274013403
Liver (PDFF),"Others, Probable NASH, NASH",0.5350570696482646,0.5141509433962265,-0.05938188423372135,-0.019930365369298274,0.5350570696482646
FIB-4_C,"Others, NASH",0.5232558139534884,0.5349206349206349,0.04275219565490276,0.057917366373721316,0.5349206349206349
Spleen_Vl_Nor_WH,"Others, NASH",0.5348837209302325,0.5187301587301587,0.06040867103561659,0.029262924736028074,0.5348837209302325
CAP,"None, NAFL, Probable NASH, NASH",0.5348557692307692,0.5025304807913504,0.054148024992404495,-0.0030820145746977353,0.5348557692307692
BMI_C,"NAFL, Probable NASH, NASH, Cirrhosis",0.5276898734177216,0.5348067045147338,-0.050484403186294186,-0.05802748780936337,0.5348067045147338
VFA (Area),"None, NAFL, Probable NASH, NASH",0.5345022624434389,0.5005751092707614,0.05346352849476103,0.0006986893223543099,0.5345022624434389
VFI,"NAFL, Probable NASH, NASH",0.5061813186813187,0.5344687753446877,0.009964297057576767,-0.04428155546701003,0.5344687753446877
T.chol,"None, NAFL",0.5340909090909091,,0.025592428558403588,,0.5340909090909091
Sex,"Others, Probable NASH, NASH",0.5338923829489868,0.5148247978436657,-0.06826347781971055,-0.024827134076650867,0.5338923829489868
Sex,"Others, NASH, Cirrhosis",0.511904761904762,0.5335775335775336,0.024397501823713325,0.07017624188217067,0.5335775335775336
BMI,"Others, NASH",0.502842377260982,0.5333333333333333,-0.004922231353737218,0.05207854497986691,0.5333333333333333
DBP,"Others, Probable NASH, NASH",0.5105986489634289,0.5331873315363881,0.01796290143911385,0.04676810970425461,0.5331873315363881
CAP,"Others, None, NAFL, Probable NASH, NASH",0.5331445702864757,0.5233957219251337,0.05081198264505838,0.02734790399844856,0.5331445702864757
SBP,"None, NAFL, Probable NASH, NASH, Cirrhosis",0.5329020848845868,0.5077639751552796,0.0549697885059123,0.011668407900376468,0.5329020848845868
Sex,"NASH, Cirrhosis",0.5327759197324414,0.5164281928987812,-0.059151960188104154,-0.03330959873507239,0.5327759197324414
Liver (PDFF),"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5284810126582279,0.5327175498298493,-0.04696805525239385,-0.04749653036863226,0.5327175498298493
고혈압유무,"NASH, Cirrhosis",0.5324414715719064,0.5007949125596185,0.059680556370454066,0.0016429223203872508,0.5324414715719064
Spleen (Volume),"None, NAFL, Probable NASH, NASH, Cirrhosis",0.530994043186895,0.5324361628709455,0.05176283979761756,0.048729970802525745,0.5324361628709455
Cerebrovascualr disease 유무,"Others, None, NAFL, Probable NASH, NASH, Cirrhosis",0.5321729957805907,0.5203208556149732,0.15390250607576345,0.08557169633109854,0.5321729957805907
SFA (Area),"Others, None, NAFL, Probable NASH, NASH",0.5073839662447257,0.5320855614973263,-0.011290486761450025,-0.037408169271159135,0.5320855614973263
